,economy,year,LandArea(count),EnergieNatualGaz(%total),RenewableConso(%totalconso),FossilfuelConso(%totalconso),PrimaryEnergy(%total),ConsoElec,PrimaryEnergy(kgoil),CO2Emission(kt),AgricultureMethane(ktco2),AgricultureMethane(٪total),EnergieMethane(ktco2),EnergieMethane,GlobalMethane(ktco2),GlobalMethane(pct_change),AirTransport
10651,SVN,2009,20145.8,3.61519234286411,19.57,67.4233935026758,8.60298173464564,6104.42184491699,3496.22953528244,15510.0002288818,1090.0,,260.0,,1929.99994754791,-4.76768102948157,25478.0
10652,SVN,2010,20146.2,3.37127037834512,20.07,66.6792143564119,8.78408599695555,6510.84188436593,3579.07246130618,15779.9997329712,1090.0,,260.0,,1929.99994754791,-4.37180264753969,21840.0
10653,SVN,2011,20146.0,3.07257304429783,19.14,64.9352741596741,8.62087614337016,6753.07366418182,3567.98303620881,15699.9998092651,1070.0,,250.0,,1909.9999666214,-5.87815850111677,21370.0
10654,SVN,2012,20145.7,3.41523025469514,20.22,65.0820189968618,8.81799960106732,6718.97505248744,3424.04014468498,15119.9998855591,1050.0,,250.0,,1860.00001430511,-6.98853708556281,18141.0
10655,SVN,2013,20140.0,3.21968498956291,22.48,63.7493163120476,9.56564530888413,6779.28088650566,3330.99007598717,14550.0001907349,1040.0,,250.0,,1820.00005245209,,17212.0
10656,SVN,2014,20140.0,2.17910621686185,22.91,59.6632066816783,8.36068891395154,6727.99930164211,3236.23604496649,13109.9996566772,1030.0,,210.0,,1740.00000953674,,16557.0
10657,SVN,2015,20142.6,2.72659782682054,21.38,61.114199486892,9.1504377658191,,3174.87258490422,13140.0003433228,1040.0,,230.0,,1779.99997138977,,17931.0
10658,SVN,2016,20142.0,,20.96,,,,,13899.9996185303,1070.0,,240.0,,1809.99994277954,,17825.0
10659,SVN,2017,20138.1,,19.71,,,,,14119.9998855591,1070.0,,230.0,,1789.99996185303,,18488.0
10660,SVN,2018,20136.4,,20.61,,,,,14069.9996948242,1040.0,,220.0,,1740.00000953674,,18444.0
10661,SVN,2019,20136.4,,20.86,,,,,13600.0003814697,1040.0,,210.0,,1730.00001907349,,16717.0
10662,SVN,2020,20136.4,,,,,,,,,,,,,,3289.0
10663,SVN,2021,,,,,,,,,,,,,,,
10664,SWE,1960,,0.0,,74.4934486600977,12.6215795494668,4002.3215495809,2698.79230254537,,,,,,,,
10665,SWE,1961,407339.7,0.0,,72.7534815273324,12.4122759182092,4355.45328602481,2742.12346864986,,,,,,,,
10666,SWE,1962,407339.7,0.0,,73.2255146792856,11.8151486268539,4613.97791046008,2887.23625249088,,,,,,,,
10667,SWE,1963,407339.7,0.0,,74.9848054251281,11.0973866270409,4728.75446719289,3080.41407472166,,,,,,,,
10668,SWE,1964,407339.7,0.0,,74.7440450493632,10.5643447354296,5189.29160563524,3273.50896460338,,,,,,,,
10669,SWE,1965,407339.7,0.0,,75.1843932589405,10.0412011313714,5521.18071031348,3437.5407704284,,,,,,,,
10670,SWE,1966,407339.7,0.0,,77.2890476804452,9.22545844522981,5632.19048855906,3636.64385741586,,,,,,,,
10671,SWE,1967,407339.7,0.0,,75.9352781868375,9.34628550117626,6017.97346723046,3630.19413871321,,,,,,,,
10672,SWE,1968,407339.7,0.0,,77.8174614632239,8.43293601771516,6512.91986512599,4000.82327796324,,,,,,,,
10673,SWE,1969,407339.7,0.0,,80.2502525781461,8.28108388149251,7017.88337253981,4303.22391665136,,,,,,,,
10674,SWE,1970,407339.7,0.0,,81.8301716754054,7.72745030426077,7315.98357338445,4681.29983571644,,,35.2255460435015,,6.22091552472352,,,92000.0
10675,SWE,1971,407339.7,0.0,,79.1174662500856,8.01720633271,7674.29449069401,4450.3825107732,,,34.8765821371786,,6.04378070531906,,,99100.0
10676,SWE,1972,407339.7,0.0,,78.2260707700237,7.85789211981881,8131.93307314431,4527.21372025165,,,34.8596248723227,,5.74222519099028,,,104200.0
10677,SWE,1973,407339.7,0.0,,76.0395058661779,9.12508178489455,8745.48566967442,4773.81140251259,,,34.4200729935061,,6.41214312577389,,,102700.0
10678,SWE,1974,407339.7,0.0,,74.8617579583998,9.61636148902763,8786.44551348629,4510.44301102151,,,34.624573456164,,5.74375332374581,,,103900.0
10679,SWE,1975,407339.7,0.0,,69.962635070176,9.13675088818759,9051.51910231351,4764.49901293107,,,34.8591782441902,,6.27241689799206,,,98800.0
10680,SWE,1976,407339.7,0.0,,70.2904200683262,8.30907767293553,9751.54598125144,5151.25136732047,,,34.793301499153,,6.33237984997167,,,113800.0
10681,SWE,1977,407339.7,0.0,,68.7945693235483,8.11636243186103,9828.34719337239,5054.83376436399,,,34.9655700251854,,6.32213614238293,,,100800.0
10682,SWE,1978,407339.7,0.0,,64.3736331348678,8.94349749637084,10143.434934438,5016.74041963609,,,35.0120775750704,,6.59092806346342,,,99800.0
10683,SWE,1979,407339.7,0.0,,65.8912631127779,9.0891266571169,10694.2902774861,5229.61827068762,,,34.8039816030268,,6.83434542289772,,,103700.0
10684,SWE,1980,407339.7,0.0,,60.1257136341859,10.2025939070611,10703.4075199286,4871.53323897113,,,35.1833872676971,,6.99697177730786,,,117100.0
10685,SWE,1981,407339.7,0.0,,55.1498036270827,10.0977463594314,11112.30895536,5097.15446289726,,,35.2045119984098,,7.28970529709224,,,123400.0
10686,SWE,1982,407339.7,0.0,,52.3100501423737,10.2209100763386,11440.2391852366,4877.7998965318,,,35.7854197930206,,6.93468354818863,,,127700.0
10687,SWE,1983,407339.7,0.0,,48.3281310106702,11.3574538968533,12609.0267621703,4941.26701142858,,,35.9112753345693,,6.96695296696762,,,140100.0
10688,SWE,1984,407339.7,0.0,,44.1086153917406,11.7601894739122,13692.9841344288,5216.25781718097,,,34.199026286073,,7.19110364907731,,,152000.0
10689,SWE,1985,407339.7,0.0292956591157105,,43.4266348352962,11.4028055153316,14950.3268471661,5656.19289934621,,,32.4795705104692,,7.97148722430735,,,150300.0
10690,SWE,1986,407339.7,0.0506937805973176,,41.7555115772495,11.0134338557178,14858.3680741865,5878.80146655326,,,31.0961840400815,,8.45883858560402,,,173100.0
10691,SWE,1987,407339.7,0.073984257794036,,40.0064871607279,11.360250738804,15746.2593792377,5763.07044079619,,,29.6886447247052,,8.89832575513142,,,180200.0
10692,SWE,1988,407339.7,0.0968133973263023,,40.0428823450355,11.3323038158326,15895.8305996724,5854.49966212248,,,29.2455885838827,,8.75573328952147,,,189700.0
10693,SWE,1989,407339.7,0.151837442973495,,39.0930173349572,11.6043900602044,15680.8624174081,5594.55297349665,,,29.4544007887825,,8.81914042028143,,,203000.0
10694,SWE,1990,407339.7,0.270577597544936,34.0619919654159,37.2949571708134,10.6499252895048,15836.0337592675,5514.55753031809,53350.0,4380.0,51.8343195266272,690.0,6.98224852071006,8550.00019073486,,208000.0
10695,SWE,1991,407339.7,0.343607538953528,32.458791527104,35.5282196144098,10.7997229612883,15932.9262101278,5650.54137715952,54240.0,4270.0,50.7125890736342,690.0,7.36342042755344,8489.99977111816,-2.60480861036368,178100.0
10696,SWE,1992,407339.7,0.448141651134744,33.2321607753727,36.9083496988165,11.4371620105701,15544.4114587485,5369.37035673582,56750.0,4390.0,51.4051522248244,710.0,7.14285714285714,8630.00011444092,-1.84966582761913,186700.0
10697,SWE,1993,407339.7,0.576259750631683,34.3851522613377,36.8773353847276,12.19876116882,15506.8020972727,5334.16649834761,56500.0,4450.0,52.5383707201889,710.0,7.20188902007084,8579.99992370605,-0.861036368370804,183200.0
10698,SWE,1994,407339.7,0.505956552207428,31.3544241199108,36.9024796082203,11.7910170256773,15290.6160012619,5660.27142343844,58490.0,4460.0,53.4131736526946,710.0,7.30538922155689,8449.99980926514,0.147556635708712,195100.0
10699,SWE,1995,407339.7,0.449785222498702,33.9141814843503,36.8532278929887,12.6960596422248,15475.0134786249,5702.16504271753,58230.0,4330.0,52.8048780487805,740.0,7.4390243902439,8329.99992370605,0.56505511674334,170600.0
10700,SWE,1996,407339.7,0.408171972665278,31.3560973387591,36.7164871066478,13.0880338186186,15434.2303889222,5825.09791315415,63650.0,4330.0,52.9339853300734,770.0,7.70171149144254,8319.99969482422,0.466973353007538,183500.0
10701,SWE,1997,407339.7,0.408830744071954,35.6206109976516,35.6373688249448,13.7835153232682,15410.6991336936,5672.00817719794,57380.0,4310.0,53.2098765432099,760.0,7.28395061728395,8270.00045776367,0.203107369151989,207400.0
10702,SWE,1998,407339.7,0.271425962428601,35.6579034240524,35.0473151953376,13.5237674054462,15522.1334962683,5769.69506406865,58360.0,4190.0,53.0379746835443,760.0,7.21518987341772,8090.00015258789,0.534675809391549,223400.0
10703,SWE,1999,407339.7,0.257042844779705,34.7922504929848,34.8498122925348,12.991899613187,15470.8680660845,5661.49145946307,57260.0,4110.0,53.6553524804177,710.0,7.04960835509138,7829.99992370605,-1.41046784133322,236300.0
10704,SWE,2000,407339.7,0.318113901302064,39.82,34.8291833726584,15.1742107543914,15681.6152732118,5360.14514699943,53280.0,4000.0,53.763440860215,760.0,7.12365591397849,7670.00007629395,-0.465237392587448,247707.0
10705,SWE,2001,407339.7,0.223398001175779,37.38,33.9878881209022,13.0867927913073,16020.9803101633,5680.28048687269,52500.0,3930.0,53.7619699042408,720.0,7.11354309165527,7510.00022888184,-0.524260046870928,233803.0
10706,SWE,2002,407339.7,0.347648261758691,35.85,37.4462496216707,12.7105469340876,15709.4296690248,5802.110105168,54020.0004577637,3890.0,54.9435028248588,720.0,7.34463276836158,7280.00020980835,-2.84003124728757,198291.0
10707,SWE,2003,407339.7,0.517066901070328,34.56,36.5218103202111,13.3381838719641,15360.1788925021,5650.43804975291,55200.0007629395,3830.0,55.7496360989811,740.0,7.56914119359534,7090.00015258789,-1.66218210224807,183532.0
10708,SWE,2004,407339.7,0.493825532560179,35.49,34.8320103545523,13.156321073952,15420.9731416948,5847.3441632658,53590.0001525879,3850.0,55.9593023255814,750.0,7.70348837209302,7090.00015258789,0.236958597343984,190315.0
10709,SWE,2005,407339.7,0.369399804249676,39.3,33.8115091740615,14.3454518045567,15430.9639482359,5711.12728266633,50209.9990844727,3800.0,57.1428571428571,700.0,7.96992481203008,6809.99994277954,-0.102421664786034,
10710,SWE,2006,407339.7,0.406180645701604,40.08,33.4125841867698,15.7268897293236,15262.5872679989,5529.07795326361,48900.0015258789,3740.0,57.7160493827161,690.0,7.87037037037037,6659.99984741211,0.884471834042189,
10711,SWE,2007,407339.7,0.553677858933095,41.75,32.4524719515326,16.2101245479438,15257.9357531603,5472.13539172977,47139.9993896484,3650.0,58.8709677419355,700.0,8.2258064516129,6389.9998664856,0.0998177241558817,
10712,SWE,2008,407339.7,0.40228428089183,43.2,33.1126400594178,16.1710106757347,14869.3489776224,5379.9591025113,46150.0015258789,3640.0,61.6949152542373,700.0,8.47457627118644,6099.99990463257,-1.09625900529468,
10713,SWE,2009,407339.7,1.13320254165325,45.71,31.9839953356471,18.3003188837689,14143.0110076717,4883.20048954053,42880.0010681152,3580.0,,710.0,,5940.00005722046,-9.03740994705321,
10714,SWE,2010,407339.7,1.93789572948942,44.7,34.4232514038991,17.7610517552091,14934.3269646836,5427.92504600599,48130.0010681152,3570.0,,760.0,,5869.99988555908,-6.10624077771027,
10715,SWE,2011,407339.7,1.03092097381767,45.43,34.2141870452598,17.1938276965912,14030.1631469203,5274.6436131771,44580.0018310547,3540.0,,880.0,,5840.00015258789,-9.79293397015103,
10716,SWE,2012,407339.7,0.535941743372828,48.29,30.9991557787887,18.2360768270009,14289.5950931227,5269.48599771372,42139.9993896484,3500.0,,900.0,,5699.99980926514,-10.5613822185757,
10717,SWE,2013,407339.7,0.54694800399919,47.27,30.0160156092433,18.2158888825045,13870.3899085651,5146.53358997598,40540.0009155273,3480.0,,830.0,,5530.00020980835,,
10718,SWE,2014,407339.7,0.268960756476549,48.61,29.7747472651344,18.5230418936441,13480.148224391,4966.43592120964,39080.0018310547,3480.0,,800.0,,5389.9998664856,,
10719,SWE,2015,407310.64,0.26245746645176,51.91,25.1170961346531,18.5513566756651,,5102.78557831232,39189.998626709,3380.0,,810.0,,5210.00003814697,,
10720,SWE,2016,407310.64,,50.89,,,,,38779.9987792969,3380.0,,840.0,,5150.00009536743,,
10721,SWE,2017,407310.64,,51.81,,,,,38290.0009155273,3380.0,,850.0,,5119.99988555908,,
10722,SWE,2018,407310.64,,51.54,,,,,36009.9983215332,3250.0,,800.0,,4880.00011444092,,
10723,SWE,2019,407283.59,,52.88,,,,,35000.0,3190.0,,800.0,,4769.99998092651,,560422.19
10724,SWE,2020,407283.532,,,,,,,,,,,,,,168012.186
10725,SWE,2021,,,,,,,,,,,,,,,
10726,SWZ,1960,,,,,,,,,,,,,,,
10727,SWZ,1961,17200.0,,,,,,,,,,,,,,
10728,SWZ,1962,17200.0,,,,,,,,,,,,,,
10729,SWZ,1963,17200.0,,,,,,,,,,,,,,
10730,SWZ,1964,17200.0,,,,,,,,,,,,,,
10731,SWZ,1965,17200.0,,,,,,,,,,,,,,
10732,SWZ,1966,17200.0,,,,,,,,,,,,,,
10733,SWZ,1967,17200.0,,,,,,,,,,,,,,
10734,SWZ,1968,17200.0,,,,,,,,,,,,,,
10735,SWZ,1969,17200.0,,,,,,,,,,,,,,
10736,SWZ,1970,17200.0,,,,,,,,,67.2741733674024,,7.45441739818149,,,
10737,SWZ,1971,17200.0,,,,,,,,,67.1013602996947,,7.43015878897662,,,
10738,SWZ,1972,17200.0,,,,,,,,,67.1330172472515,,7.44081101732471,,,
10739,SWZ,1973,17200.0,,,,,,,,,67.2529791380723,,7.44061654888181,,,600.0
10740,SWZ,1974,17200.0,,,,,,,,,66.8852384164293,,7.48695086501987,,,600.0
10741,SWZ,1975,17200.0,,,,,,,,,66.8060793441902,,7.82521182414896,,,600.0
10742,SWZ,1976,17200.0,,,,,,,,,66.7671508962807,,7.73402395027483,,,600.0
10743,SWZ,1977,17200.0,,,,,,,,,66.1350522734147,,8.08291158693451,,,700.0
10744,SWZ,1978,17200.0,,,,,,,,,65.8703509036007,,8.26476747922208,,,700.0
10745,SWZ,1979,17200.0,,,,,,,,,65.8922589918012,,8.40759602346801,,,500.0
10746,SWZ,1980,17200.0,,,,,,,,,66.3884712785609,,7.85196255902145,,,600.0
10747,SWZ,1981,17200.0,,,,,,,,,65.8962368074822,,7.86437341298018,,,1300.0
10748,SWZ,1982,17200.0,,,,,,,,,64.7794846012831,,8.12687381649794,,,1000.0
10749,SWZ,1983,17200.0,,,,,,,,,64.8107216243849,,8.05223160828474,,,1300.0
10750,SWZ,1984,17200.0,,,,,,,,,61.6612526423932,,8.41361492666266,,,1500.0
10751,SWZ,1985,17200.0,,,,,,,,,62.2067460140675,,8.36314309033793,,,1600.0
10752,SWZ,1986,17200.0,,,,,,,,,62.4670009315358,,8.35159079777039,,,1900.0
10753,SWZ,1987,17200.0,,,,,,,,,61.489037683876,,8.37122001485807,,,1800.0
10754,SWZ,1988,17200.0,,,,,,,,,61.08604688508,,8.43321007612641,,,1400.0
10755,SWZ,1989,17200.0,,,,,,,,,62.4152998465399,,8.17540734688969,,,1300.0
10756,SWZ,1990,17200.0,,85.2457164364142,0.0,,,361.586355265889,560.0,710.0,55.0387596899225,90.0,16.2790697674419,1169.99995708466,,1400.0
10757,SWZ,1991,17200.0,,86.6709207061135,,,,,560.0,730.0,54.8872180451128,90.0,15.7894736842105,1210.00003814697,-0.812090537954857,1500.0
10758,SWZ,1992,17200.0,,92.2630046884477,,,,,580.0,750.0,54.7445255474453,90.0,16.0583941605839,1240.00000953674,6.83796104434315,1900.0
10759,SWZ,1993,17200.0,,91.9937104880808,,,,,590.0,630.0,50.0,100.0,18.2539682539683,1120.00000476837,-4.87959721720115,1600.0
10760,SWZ,1994,17200.0,,73.2134543455677,,,,,610.0,640.0,49.6124031007752,100.0,18.6046511627907,1149.99997615814,-0.190457715741843,1800.0
10761,SWZ,1995,17200.0,,72.7563046371405,,,,,630.0,660.0,50.0,100.0,18.9393939393939,1179.99994754791,1.37640969570854,2700.0
10762,SWZ,1996,17200.0,,75.502364160309,,,,,460.0,660.0,48.5294117647059,120.0,19.8529411764706,1210.00003814697,4.60449162779626,2700.0
10763,SWZ,1997,17200.0,,47.9276959204997,,,,,590.0,650.0,46.7625899280576,150.0,21.5827338129496,1240.00000953674,8.43039916762924,2000.0
10764,SWZ,1998,17200.0,,49.107286497007,,,,,620.0,640.0,45.3900709219858,170.0,22.6950354609929,1259.99999046326,1.52454347461888,2000.0
10765,SWZ,1999,17200.0,,48.8655959671585,,,,,680.0,610.0,42.9577464788732,190.0,24.6478873239437,1259.99999046326,0.915255133981718,2500.0
10766,SWZ,2000,17200.0,,59.39,,,,,690.0,600.0,41.6666666666667,220.0,25.6944444444444,1289.99996185303,5.19967198948956,2586.0
10767,SWZ,2001,17200.0,,61.24,,,,,610.0,530.0,38.1294964028777,220.0,27.3381294964029,1230.00001907349,-1.9301478692543,
10768,SWZ,2002,17200.0,,63.65,,,,,620.000004768372,560.0,39.4366197183099,230.0,27.4647887323944,1269.99998092651,-1.17184400102283,
10769,SWZ,2003,17200.0,,65.59,,,,,629.999995231628,610.0,40.9395973154362,240.0,26.8456375838926,1330.00004291534,-1.87547945084692,
10770,SWZ,2004,17200.0,,65.64,0.0,,,380.947376717547,629.999995231628,610.0,40.6666666666667,250.0,27.3333333333333,1340.0000333786,5.92270591036144,
10771,SWZ,2005,17200.0,,66.56,0.0,,,372.241077875819,660.000026226044,620.0,40.5228758169935,260.0,27.4509803921569,1360.00001430511,5.45361561047872,
10772,SWZ,2006,17200.0,,71.42,0.0,,,376.715983057059,649.999976158142,570.0,39.041095890411,220.0,26.7123287671233,1289.99996185303,9.1463790990292,
10773,SWZ,2007,17200.0,,71.35,0.0,,,390.218522372529,660.000026226044,610.0,41.4965986394558,190.0,24.4897959183673,1299.99995231628,12.1443246245955,
10774,SWZ,2008,17200.0,,72.68,,,,,629.999995231628,600.0,41.6666666666667,150.0,22.9166666666667,1269.99998092651,13.9333927044114,
10775,SWZ,2009,17200.0,,70.83,,,,,699.999988079071,590.0,,120.0,,1230.00001907349,14.3434058424668,
10776,SWZ,2010,17200.0,,72.39,,,,,649.999976158142,630.0,,80.0,,1240.00000953674,19.03783583603,
10777,SWZ,2011,17200.0,,72.52,,,,,660.000026226044,630.0,,80.0,,1250.0,20.2282141943903,
10778,SWZ,2012,17200.0,,71.41,,,,,680.000007152557,630.0,,80.0,,1259.99999046326,21.4185925527506,
10779,SWZ,2013,17200.0,,69.7,,,,,750.0,630.0,,80.0,,1259.99999046326,,
10780,SWZ,2014,17200.0,,71.67,,,,,750.0,630.0,,80.0,,1269.99998092651,,
10781,SWZ,2015,17200.0,,71.68,,,,,769.999980926514,610.0,,80.0,,1259.99999046326,,
10782,SWZ,2016,17200.0,,69.61,,,,,839.999973773956,600.0,,80.0,,1259.99999046326,,
10783,SWZ,2017,17200.0,,65.54,,,,,889.999985694885,610.0,,90.0,,1279.99997138977,,
10784,SWZ,2018,17200.0,,66.07,,,,,910.000026226044,610.0,,90.0,,1289.99996185303,,2224.0
10785,SWZ,2019,17200.0,,65.95,,,,,959.999978542328,640.0,,90.0,,1330.00004291534,,2270.0
10786,SWZ,2020,17200.0,,,,,,,,,,,,,,561.0
10787,SWZ,2021,,,,,,,,,,,,,,,
10788,SYC,1960,,,,,,,,,,,,,,,
10789,SYC,1961,460.0,,,,,,,,,,,,,,
10790,SYC,1962,460.0,,,,,,,,,,,,,,
10791,SYC,1963,460.0,,,,,,,,,,,,,,
10792,SYC,1964,460.0,,,,,,,,,,,,,,
10793,SYC,1965,460.0,,,,,,,,,,,,,,
10794,SYC,1966,460.0,,,,,,,,,,,,,,
10795,SYC,1967,460.0,,,,,,,,,,,,,,
10796,SYC,1968,460.0,,,,,,,,,,,,,,
10797,SYC,1969,460.0,,,,,,,,,,,,,,
10798,SYC,1970,460.0,,,,,,,,,25.592575113547,,4.16509394339271,,,
10799,SYC,1971,460.0,,,,,,,,,26.8092875833288,,3.94921138433515,,,
10800,SYC,1972,460.0,,,,,,,,,28.280201567053,,3.83064689956342,,,
10801,SYC,1973,460.0,,,,,,,,,28.1400420233882,,3.73394054009618,,,
10802,SYC,1974,460.0,,,,,,,,,28.5457015213297,,3.81893770319552,,,
10803,SYC,1975,460.0,,,,,,,,,28.9239366029737,,3.63602274368847,,,
10804,SYC,1976,460.0,,,,,,,,,28.6192961527599,,2.92059353346327,,,2000.0
10805,SYC,1977,460.0,,,,,,,,,26.5901378452082,,2.70738243006177,,,2000.0
10806,SYC,1978,460.0,,,,,,,,,27.1512400255961,,2.90968731083525,,,2000.0
10807,SYC,1979,460.0,,,,,,,,,27.1491584306741,,3.93352010225742,,,2000.0
10808,SYC,1980,460.0,,,,,,,,,27.3744132265234,,3.90952941882389,,,2000.0
10809,SYC,1981,460.0,,,,,,,,,28.2429928792644,,2.60419626028234,,,2000.0
10810,SYC,1982,460.0,,,,,,,,,26.3313295156627,,2.08351245499142,,,6200.0
10811,SYC,1983,460.0,,,,,,,,,24.510118512032,,3.39936372376985,,,6200.0
10812,SYC,1984,460.0,,,,,,,,,23.6286167638209,,3.19674490008588,,,9800.0
10813,SYC,1985,460.0,,,,,,,,,25.1076165238891,,3.42804704591268,,,12500.0
10814,SYC,1986,460.0,,,,,,,,,25.3949282014136,,3.1287154292105,,,16200.0
10815,SYC,1987,460.0,,,,,,,,,25.1138513322048,,3.07347768466831,,,14800.0
10816,SYC,1988,460.0,,,,,,,,,24.4873077503123,,6.07596334439206,,,14700.0
10817,SYC,1989,460.0,,,,,,,,,24.4156610231992,,5.60536985514203,,,14900.0
10818,SYC,1990,460.0,,4.2483951388184,0.0,,,540.808839397471,150.0,0.0,0.0,,0.0,59.9999986588955,,15800.0
10819,SYC,1991,460.0,,3.48208008021174,,,,,170.0,0.0,0.0,,0.0,59.9999986588955,3.29280961338687,16300.0
10820,SYC,1992,460.0,,3.33561826863868,,,,,180.0,0.0,0.0,,0.0,59.9999986588955,3.89757699974733,6000.0
10821,SYC,1993,460.0,,3.11052365202129,,,,,190.0,0.0,0.0,,0.0,59.9999986588955,5.23738664121065,13600.0
10822,SYC,1994,460.0,,2.76324527668889,,,,,210.0,0.0,0.0,,0.0,59.9999986588955,6.85459190835838,13400.0
10823,SYC,1995,460.0,,2.96356046049692,,,,,200.0,0.0,0.0,,0.0,59.9999986588955,7.48912036387119,14000.0
10824,SYC,1996,460.0,,2.29162224322873,,,,,240.0,0.0,0.0,,0.0,59.9999986588955,7.17747143218128,17200.0
10825,SYC,1997,460.0,,1.37396877138601,,,,,280.0,0.0,0.0,,0.0,70.0000002980232,8.9513434595839,17900.0
10826,SYC,1998,460.0,,1.03382980003982,,,,,290.0,0.0,0.0,,0.0,70.0000002980232,7.81256141730073,18900.0
10827,SYC,1999,460.0,,0.868549785055861,,,,,310.0,0.0,0.0,,0.0,70.0000002980232,8.42182104051437,18500.0
10828,SYC,2000,460.0,,1.52,,,,,290.0,0.0,0.0,,0.0,70.0000002980232,10.4523120981554,18966.0
10829,SYC,2001,460.0,,1.26,,,,,320.0,0.0,0.0,,0.0,70.0000002980232,12.3974506555858,20249.0
10830,SYC,2002,460.0,,1.1,,,,,349.999994039536,0.0,0.0,,0.0,70.0000002980232,15.5830081141028,22449.0
10831,SYC,2003,460.0,,1.12,,,,,340.000003576279,0.0,0.0,,0.0,79.9999982118607,16.6667602549344,18647.0
10832,SYC,2004,460.0,,0.96,0.0,,,3103.97090027281,379.999995231628,0.0,0.0,,0.0,79.9999982118607,19.9567622202881,19281.0
10833,SYC,2005,460.0,,0.94,0.0,,,2751.69567211374,379.999995231628,0.0,0.0,,0.0,79.9999982118607,20.4986382907039,19581.0
10834,SYC,2006,460.0,,0.95,0.0,,,2872.34042553192,389.999985694885,0.0,0.0,,0.0,79.9999982118607,22.8250554510487,19526.0
10835,SYC,2007,460.0,,1.01,0.0,,,2410.82873707855,400.000005960464,0.0,0.0,,0.0,79.9999982118607,26.4104219894994,20727.0
10836,SYC,2008,460.0,,0.91,,,,,419.999986886978,0.0,0.0,,0.0,79.9999982118607,30.0053345312632,11896.0
10837,SYC,2009,460.0,,0.83,,,,,449.999988079071,0.0,,,,79.9999982118607,29.5392649577449,11238.0
10838,SYC,2010,460.0,,0.71,,,,,439.999997615814,0.0,,,,79.9999982118607,32.927534604262,12989.0
10839,SYC,2011,460.0,,0.85,,,,,409.999996423721,0.0,,,,79.9999982118607,34.2568099503046,14202.0
10840,SYC,2012,460.0,,0.78,,,,,430.000007152557,0.0,,,,90.0000035762787,35.5860852963473,11262.0
10841,SYC,2013,460.0,,1.48,,,,,419.999986886978,0.0,,,,90.0000035762787,,14592.0
10842,SYC,2014,460.0,,1.37,,,,,469.999998807907,0.0,,,,90.0000035762787,,14556.0
10843,SYC,2015,460.0,,1.36,,,,,509.999990463257,0.0,,,,90.0000035762787,,17124.0
10844,SYC,2016,460.0,,1.22,,,,,579.999983310699,0.0,,,,90.0000035762787,,19178.0
10845,SYC,2017,460.0,,1.25,,,,,579.999983310699,0.0,,,,90.0000035762787,,20539.0
10846,SYC,2018,460.0,,1.24,,,,,579.999983310699,0.0,,,,90.0000035762787,,18671.0
10847,SYC,2019,460.0,,1.47,,,,,610.000014305115,0.0,,,,90.0000035762787,,18704.0
10848,SYC,2020,460.0,,,,,,,,,,,,,,8477.0
10849,SYC,2021,,,,,,,,,,,,,,,
10850,SYR,1960,,,,,,,,,,,,,,,
10851,SYR,1961,183780.0,,,,,,,,,,,,,,
10852,SYR,1962,183780.0,,,,,,,,,,,,,,
10853,SYR,1963,183780.0,,,,,,,,,,,,,,
10854,SYR,1964,183780.0,,,,,,,,,,,,,,
10855,SYR,1965,183780.0,,,,,,,,,,,,,,
10856,SYR,1966,183780.0,,,,,,,,,,,,,,
10857,SYR,1967,183780.0,,,,,,,,,,,,,,
10858,SYR,1968,183780.0,,,,,,,,,,,,,,
10859,SYR,1969,183780.0,,,,,,,,,,,,,,
10860,SYR,1970,183780.0,,,,,,,,,53.4106872332023,,20.6462166798212,,,4200.0
10861,SYR,1971,183780.0,0.0,,,0.0301075883737613,177.104136314515,363.711637760559,,,50.4931859177875,,22.3096767545431,,,4300.0
10862,SYR,1972,183780.0,0.0,,99.6667358756784,0.0639551889330244,202.554640998123,292.457432499515,,,48.3862372726632,,23.6480714008583,,,5400.0
10863,SYR,1973,183780.0,0.0,,99.7642409998164,0.164734961801504,183.204214582256,293.934669634109,,,47.3047795567404,,22.784593166251,,,4500.0
10864,SYR,1974,183780.0,0.0,,98.892583509616,0.0351746700060564,211.873150509579,365.331562156612,,,47.9592312617744,,23.4944068437289,,,7600.0
10865,SYR,1975,183780.0,0.0,,97.8176937008114,0.0696055608455782,237.691083223091,407.21164350179,,,46.2744443394689,,27.4649974833206,,,6800.0
10866,SYR,1976,183780.0,4.34782608695652,,96.9265290562777,0.0139411360116897,230.838443635916,445.616666664519,,,44.5322186924115,,31.3412576768843,,,8300.0
10867,SYR,1977,183780.0,4.59717796995904,,95.9665685572504,0.0772767767934457,224.427668967445,478.662122151671,,,45.2863187248061,,31.0126710199418,,,8800.0
10868,SYR,1978,183780.0,3.34378265412748,,95.6867211226306,0.0251097211511915,289.523125569404,505.589685564168,,,44.5761923331997,,32.5664584361973,,,8600.0
10869,SYR,1979,183780.0,2.85631852279284,,96.4652191890408,0.0719597289792161,317.181751771096,633.535784740558,,,48.8257849125085,,27.045759124307,,,7900.0
10870,SYR,1980,183780.0,3.38383838383838,,95.0882695196709,0.108237323937984,357.794859935224,501.765488393355,,,50.3121819124685,,26.1397191047035,,,7600.0
10871,SYR,1981,183780.0,2.89177120986604,,95.711026992516,0.0757742572340971,416.248580044732,579.295680456689,,,50.5853794117268,,26.8274240372212,,,8900.0
